uniprot_accession	gene_symbol	mitocarta_status	mitocarta_compartment	mitocarta_is_matrix	mitocarta_is_im	mitocarta_is_ims	mitocarta_is_om	has_transit_peptide	transit_peptide_start	transit_peptide_end	transit_peptide_note	has_signal_peptide	signal_peptide_start	signal_peptide_end	uniprot_subcellular	is_hsp60_substrate	is_in_mito_proteome	targeting_classification
Q969Y2	GTPBP3	MitoCarta	Matrix	True	False	False	False	True	1.0	20.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:12370316, ECO:0000269|PubMed:33619562}.; SUBCELLULAR LOCATION: [Isoform 4]: Cytoplasm {ECO:0000269|PubMed:33619562}.	False	True	High-confidence matrix
Q969Z0	TBRG4	MitoCarta	Matrix	True	False	False	False	True	1.0	107.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:20869947, ECO:0000269|PubMed:28335001}.	True	True	High-confidence matrix
Q969Z3	MTARC2	MitoCarta	MOM	False	False	False	True	True	1.0	35.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion outer membrane; Peripheral membrane protein. Peroxisome {ECO:0000250}.	False	True	Outer membrane (MOM)
Q96A26	FAM162A	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:15082785, ECO:0000269|PubMed:16698020}; Single-pass membrane protein {ECO:0000305}.	False	True	Inner membrane (MIM)
Q96A35	MRPL24	MitoCarta	Matrix	True	False	False	False	True	1.0	9.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.	False	True	High-confidence matrix
Q96A46	SLC25A28	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: [Isoform 1]: Mitochondrion inner membrane {ECO:0000305|PubMed:11297739}; Multi-pass membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Isoform 2]: Mitochondrion inner membrane {ECO:0000305|PubMed:11297739}; Multi-pass membrane protein {ECO:0000255}.	False	True	Inner membrane (MIM)
Q96AB3	ISOC2	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17658461}. Nucleus {ECO:0000269|PubMed:17658461}. Note=Localizes to the nucleus in the presence of CDKN2A.	False	True	Non-canonical matrix import
Q96AG3	SLC25A46	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:26168012, ECO:0000269|PubMed:27390132, ECO:0000269|PubMed:27543974}; Multi-pass membrane protein {ECO:0000255}.	False	True	Outer membrane (MOM)
Q96AN5	TMEM143	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	False	True	Inner membrane (MIM)
Q96AQ8	MCUR1	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:23178883}; Multi-pass membrane protein {ECO:0000269|PubMed:23178883}.	False	True	Inner membrane (MIM)
Q96AY3	FKBP10	MitoCarta	IMS	False	False	True	False	False				True	1.0	26.0	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000255|PROSITE-ProRule:PRU10138}.	False	True	Intermembrane space (IMS)
Q96B49	TOMM6	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:18331822}; Single-pass membrane protein {ECO:0000269|PubMed:40080546}.	False	True	Outer membrane (MOM)
Q96B77	TMEM186	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:32320651, ECO:0000305|PubMed:32275929}; Multi-pass membrane protein {ECO:0000305}.	False	True	Inner membrane (MIM)
Q96BP2	CHCHD1	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:23908630}. Nucleus {ECO:0000269|PubMed:15177562}.	True	True	Inner membrane (MIM)
Q96BQ5	CCDC127	MitoCarta	Membrane	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:37864924}; Peripheral membrane protein {ECO:0000305|PubMed:37864924}.	False	True	Inner membrane (MIM)
Q96BR5	COA7	MitoCarta	IMS	False	False	True	False	False				False			SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000269|PubMed:24333015, ECO:0000269|PubMed:30885959}. Note=The import in the mitochondrion intermembrane space is mediated by CHCHD4/MIA40. {ECO:0000269|PubMed:30885959}.	False	True	Intermembrane space (IMS)
Q96BW9	TAMM41	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:D3ZKT0}; Peripheral membrane protein {ECO:0000250|UniProtKB:D3ZKT0}; Matrix side {ECO:0000250|UniProtKB:P53230}.	True	True	Inner membrane (MIM)
Q96C01	FAM136A	MitoCarta	IMS	False	False	True	False	False				False				False	True	Intermembrane space (IMS)
Q96C03	MIEF2	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:21508961}; Single-pass membrane protein {ECO:0000269|PubMed:21508961}. Note=Colocalizes with DNM1L at mitochondrial membrane. Forms foci and rings around mitochondria.	False	True	Outer membrane (MOM)
Q96C36	PYCR2	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:2722838}. Mitochondrion {ECO:0000269|PubMed:23024808, ECO:0000269|PubMed:25865492}.	True	True	Non-canonical matrix import
Q96CB9	NSUN4	MitoCarta	Matrix	True	False	False	False	True	1.0	25.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:21531335, ECO:0000269|PubMed:22949673, ECO:0000269|PubMed:23022348}.	True	True	High-confidence matrix
Q96CM3	RPUSD4	MitoCarta	Matrix	True	False	False	False	True	1.0	15.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:23435261, ECO:0000269|PubMed:27974379, ECO:0000269|PubMed:28082677}. Nucleus {ECO:0000269|PubMed:23435261}. Cytoplasm {ECO:0000269|PubMed:23435261}. Note=Mainly localizes to mitochondrion (PubMed:23435261, PubMed:27974379, PubMed:28082677). Localizes to mitochondrial RNA granules, platforms for post-transcriptional RNA modification and ribosome assembly (PubMed:27974379, PubMed:28082677). Also found in nucleus and cytoplasm (PubMed:23435261). {ECO:0000269|PubMed:23435261, ECO:0000269|PubMed:27974379, ECO:0000269|PubMed:28082677}.	False	True	High-confidence matrix
Q96CM8	ACSF2	MitoCarta	Matrix	True	False	False	False	True	1.0	41.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.	False	True	High-confidence matrix
Q96CQ1	SLC25A36	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:25320081}; Multi-pass membrane protein {ECO:0000255}.	False	True	Inner membrane (MIM)
Q96CU9	FOXRED1	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:20858599, ECO:0000305|PubMed:25678554}; Single-pass membrane protein {ECO:0000255}. Note=According to a report, it is associated with the matrix face of the mitochondrial inner membrane and does not contain any transmembrane region. However, one transmembrane domain is clearly predicted by different methods (Probable). {ECO:0000305|PubMed:25678554}.	True	True	Inner membrane (MIM)
Q96D53	ADCK4	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:24270420, ECO:0000269|PubMed:33988507}; Single-pass membrane protein {ECO:0000269|PubMed:24270420}. Cytoplasm, cytosol {ECO:0000269|PubMed:24270420}. Cell membrane {ECO:0000269|PubMed:24270420}.	True	True	Inner membrane (MIM)
Q96DA6	DNAJC19	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:12592411}; Single-pass membrane protein {ECO:0000305|PubMed:12592411}; Matrix side {ECO:0000250|UniProtKB:Q9CQV7}.	False	True	Inner membrane (MIM)
Q96DB5	RMDN1	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18070910}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:18070910}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:18070910}. Note=In interphase localizes in the cytoplasm, and during mitosis localizes to the spindle microtubules and spindle poles.	False	True	Outer membrane (MOM)
Q96DC8	ECHDC3	MitoCarta	Matrix	True	False	False	False	True	1.0	17.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.	False	True	High-confidence matrix
Q96DP5	MTFMT	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:O77480}.	False	True	Non-canonical matrix import
Q96DU9	PABPC5	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.; SUBCELLULAR LOCATION: [Isoform 2]: Mitochondrion matrix {ECO:0000269|PubMed:23275553}. Note=Co-fractionates with mtDNA and co-immunoprecipitates with the mitochondrial poly(A) polymerase.	False	True	Non-canonical matrix import
Q96DV4	MRPL38	MitoCarta	Matrix	True	False	False	False	True	1.0	26.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.	True	True	High-confidence matrix
Q96DW6	SLC25A38	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03064}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03064}.	False	True	Inner membrane (MIM)
Q96E11	MRRF	MitoCarta	Matrix	True	False	False	False	True	1.0	55.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:18782833}.	False	True	High-confidence matrix
Q96E29	MTERF3	MitoCarta	Matrix	True	False	False	False	True	1.0	68.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:17662942, ECO:0000269|PubMed:23300484}.	False	True	High-confidence matrix
Q96E52	OMA1	MitoCarta	MIM	False	True	False	False	True	1.0	13.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:32132707, ECO:0000305|PubMed:20038677}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q9D8H7}.	False	True	Inner membrane (MIM)
Q96EH3	MALSU1	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:16548050, ECO:0000269|PubMed:22238375, ECO:0000269|PubMed:22238376, ECO:0000269|PubMed:22829778, ECO:0000269|PubMed:23171548, ECO:0000305|PubMed:28892042}. Note=Colocalizes with MRPL12 and/or MRPL14. {ECO:0000269|PubMed:22238375, ECO:0000269|PubMed:22829778}.	False	True	Non-canonical matrix import
Q96EL2	MRPS24	MitoCarta	Matrix	True	False	False	False	True	1.0	35.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25838379}.	False	True	High-confidence matrix
Q96EL3	MRPL53	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.	True	True	Non-canonical matrix import
Q96ER9	CCDC51	MitoCarta	MIM	False	True	False	False	True	1.0	35.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:31435016}; Multi-pass membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Isoform 1]: Mitochondrion inner membrane {ECO:0000269|PubMed:31435016}; Multi-pass membrane protein {ECO:0000255}.	False	True	Inner membrane (MIM)
Q96EY1	DNAJA3	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion matrix. Cytoplasm, cytosol {ECO:0000250}. Postsynaptic cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Note=Recruited to the postsynaptic cell membrane of the neuromuscular junction through interaction with MUSK. {ECO:0000250}.	False	True	Non-canonical matrix import
Q96EY7	PTCD3	MitoCarta	Matrix	True	False	False	False	True	1.0	37.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:19427859, ECO:0000269|PubMed:23908630}.	True	True	High-confidence matrix
Q96EY8	MMAB	MitoCarta	Matrix	True	False	False	False	True	1.0	32.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.	True	True	High-confidence matrix
Q96GA7	SDSL	MitoCarta	unknown	False	False	False	False	False				False				False	True	Mitochondrial (other/unspecified)
Q96GC5	MRPL48	MitoCarta	Matrix	True	False	False	False	True	1.0	28.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.	True	True	High-confidence matrix
Q96GE9	DMAC1	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:27626371}; Multi-pass membrane protein {ECO:0000305}.	False	True	Inner membrane (MIM)
Q96GJ1	TRMT2B	MitoCarta	Matrix	True	False	False	False	True	1.0	16.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:31948311}.; SUBCELLULAR LOCATION: [Isoform 1]: Mitochondrion matrix {ECO:0000269|PubMed:27184847}.	False	True	High-confidence matrix
Q96GK7	FAHD2A	MitoCarta	Matrix	True	False	False	False	True	1.0	84.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:F1MLX0}.	False	True	High-confidence matrix
Q96GW9	MARS2	MitoCarta	Matrix	True	False	False	False	True	1.0	29.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000305}.	True	True	High-confidence matrix
Q96H55	MYO19	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:19932026, ECO:0000269|PubMed:23568824, ECO:0000269|PubMed:25447992, ECO:0000269|PubMed:26659663, ECO:0000269|PubMed:27126804}; Peripheral membrane protein {ECO:0000269|PubMed:27126804}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:19932026}.	False	True	Outer membrane (MOM)
Q96H78	SLC25A44	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250|UniProtKB:Q8BGF9}; Multi-pass membrane protein {ECO:0000255}.	False	True	Inner membrane (MIM)
Q96H96	COQ2	MitoCarta	MIM	False	True	False	False	True	1.0	34.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03189, ECO:0000269|PubMed:27493029}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03189}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03189}.	False	True	Inner membrane (MIM)
Q96HP4	OXNAD1	MitoCarta	Matrix	True	False	False	False	False				True	1.0	17.0		False	True	Probable matrix
Q96HS1	PGAM5	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:18387606}; Single-pass membrane protein {ECO:0000255}. Mitochondrion inner membrane {ECO:0000269|PubMed:22915595, ECO:0000269|PubMed:24746696, ECO:0000269|PubMed:37498743}; Single-pass membrane protein {ECO:0000255}. Note=Isoform 2 overexpression results in the formation of disconnected punctuate mitochondria distributed throughout the cytoplasm. Isoform 1 overexpression results in the clustering of mitochondria around the nucleus.	True	True	Outer membrane (MOM)
Q96HY7	DHTKD1	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:23141294}.	False	True	Non-canonical matrix import
Q96I23	PYURF	MitoCarta	unknown	False	False	False	False	True	1.0	35.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:35614220}.	False	True	Mitochondrial (with MTS)
Q96I36	COX14	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:22243966, ECO:0000269|PubMed:22356826, ECO:0000269|PubMed:27184847}; Single-pass membrane protein {ECO:0000255}.	False	True	Inner membrane (MIM)
Q96I51	RCC1L	MitoCarta	Matrix	True	False	False	False	True	1.0	37.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:28608466, ECO:0000269|PubMed:28746876}.; SUBCELLULAR LOCATION: [Isoform 1]: Mitochondrion inner membrane {ECO:0000269|PubMed:32735630}.; SUBCELLULAR LOCATION: [Isoform 2]: Mitochondrion inner membrane {ECO:0000269|PubMed:32735630}.; SUBCELLULAR LOCATION: [Isoform 3]: Mitochondrion inner membrane {ECO:0000269|PubMed:32735630}.	False	True	High-confidence matrix
Q96I59	NARS2	MitoCarta	Matrix	True	False	False	False	True	1.0	14.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}. Mitochondrion {ECO:0000269|PubMed:25807530, ECO:0000269|PubMed:35558980}.	True	True	High-confidence matrix
Q96I99	SUCLG2	MitoCarta	Matrix	True	False	False	False	True	1.0	37.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03221}.	True	True	High-confidence matrix
Q96IL0	COA8	MitoCarta	MIM	False	True	False	False	True	1.0	39.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:25175347, ECO:0000269|PubMed:30552096}; Peripheral membrane protein {ECO:0000305|PubMed:30552096}; Matrix side {ECO:0000269|PubMed:30552096}.	False	True	Inner membrane (MIM)
Q96IR7	HPDL	MitoCarta	unknown	False	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:32707086, ECO:0000269|PubMed:34471290}.	False	True	Mitochondrial (other/unspecified)
Q96IX5	ATP5MD	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:21345788, ECO:0000269|PubMed:29917077}; Single-pass membrane protein {ECO:0000255}.	False	True	Inner membrane (MIM)
Q96JX3	SERAC1	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250|UniProtKB:Q3U213}; Single-pass membrane protein {ECO:0000305}. Endoplasmic reticulum {ECO:0000269|PubMed:22683713}. Mitochondrion {ECO:0000269|PubMed:22683713}. Note=Localizes at the endoplasmic reticulum and at the endoplasmic reticulum-mitochondria interface. {ECO:0000269|PubMed:22683713}.	False	True	Outer membrane (MOM)
Q96KF7	SMIM8	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	False	True	Outer membrane (MOM)
Q96KJ9	COX4I2	MitoCarta	MIM	False	True	False	False	True	1.0	28.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P00423}; Single-pass membrane protein {ECO:0000250|UniProtKB:P00423}.	False	True	Inner membrane (MIM)
Q96KR6	FAM210B	MitoCarta	MIM	False	True	False	False	True	1.0	58.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:26968549}. Mitochondrion outer membrane {ECO:0000269|PubMed:28594398}; Multi-pass membrane protein {ECO:0000305}.	False	True	Inner membrane (MIM)
Q96LJ7	DHRS1	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:30031147}. Note=May be attached to the ER membrane by its C-terminus segment. {ECO:0000269|PubMed:30031147}.	False	True	Inner membrane (MIM)
Q96LL9	DNAJC30	MitoCarta	MIM	False	True	False	False	True	1.0	38.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:30318146}; Single-pass membrane protein {ECO:0000255}.	False	True	Inner membrane (MIM)
Q96LU5	IMMP1L	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:15814844}.	False	True	Inner membrane (MIM)
Q96LW4	PRIMPOL	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24207056, ECO:0000269|PubMed:24240614}. Mitochondrion matrix {ECO:0000269|PubMed:24207056}. Chromosome {ECO:0000269|PubMed:28534480}. Note=Present in the nucleus, but a larger fraction is localized inside mitochondria (PubMed:24207056). Associates with nuclear chromatin during the G1 and S phases of unperturbed cell cycles (PubMed:24207056). Recruited to stalled replication forks following interaction with RPA1 (PubMed:28534480). {ECO:0000269|PubMed:24207056, ECO:0000269|PubMed:28534480}.	False	True	Non-canonical matrix import
